replay,user,group,puzzle,ActiveTime,InactiveTime,CreateShape,RotateShape,MoveShape,ScaleShape,DeleteFigure,RotateView,Snapshots,CheckSolution,cube,pyramid,ramp,cylinder,cone,sphere
8. Combine 2 Ramps~1,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,8. Combine 2 Ramps,42.64499300000001,0.0,2,8,2,0,0,2,0,1,0,0,2,0,0,0
4. Match Silhouettes~1,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,4. Match Silhouettes,49.934276000000004,0.0,2,0,1,0,0,7,0,1,1,1,0,0,0,0
7. Max 2 Boxes~1,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,7. Max 2 Boxes,45.737986,0.0,1,0,0,2,0,0,0,1,1,0,0,0,0,0
Warm Up~1,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,Warm Up,31.932031999999996,0.0,2,0,2,2,0,0,0,1,2,0,0,0,0,0
Pi Henge~1,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,Pi Henge,126.61013999999999,0.0,3,0,4,7,0,11,0,1,3,0,0,0,0,0
9. Scaling Round Objects~1,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,9. Scaling Round Objects,51.73669799999999,0.0,2,0,1,2,0,1,0,1,0,0,0,1,1,0
45-Degree Rotations~1,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,45-Degree Rotations,187.72354799999988,0.0,5,12,18,2,0,4,0,2,0,0,4,0,0,1
1. One Box~1,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,1. One Box,19.667662,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,5. Removing Objects,45.790969999999994,0.0,3,0,0,0,0,0,0,1,1,1,0,0,1,0
2. Separated Boxes~1,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,2. Separated Boxes,93.10846400000001,0.0,4,0,5,0,0,5,0,3,4,0,0,0,0,0
6. Stretch a Ramp~1,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,6. Stretch a Ramp,47.453212,0.0,1,0,2,2,0,3,0,1,0,0,1,0,0,0
Pyramids are Strange~1,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,Pyramids are Strange,140.024126,0.0,4,14,2,11,0,1,0,1,0,4,0,0,0,0
Bird Fez~2,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,Bird Fez,128.206222,0.0,3,4,7,7,0,28,0,1,1,0,0,0,1,1
Sugar Cones~1,7e95e0d124f5d7852af4b05082db7b1c,e21640b4aea9349ad77d86d6017cb061,Sugar Cones,55.56593399999999,0.0,2,4,3,0,0,4,0,2,0,0,0,0,2,0
2. Separated Boxes~1,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,2. Separated Boxes,32.487269,0.0,2,0,3,0,0,0,0,1,2,0,0,0,0,0
6. Stretch a Ramp~1,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,6. Stretch a Ramp,475.2519569999998,200.174288,3,0,7,52,2,32,8,6,0,0,3,0,0,0
7. Max 2 Boxes~1,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,7. Max 2 Boxes,107.41158499999999,0.0,2,0,5,16,0,3,0,2,2,0,0,0,0,0
3. Rotate a Pyramid~1,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,3. Rotate a Pyramid,38.551169,0.0,1,7,0,0,0,0,0,1,0,1,0,0,0,0
Bird Fez~1,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,Bird Fez,192.834314,0.0,7,10,9,2,4,9,0,2,3,2,0,1,0,1
8. Combine 2 Ramps~1,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,8. Combine 2 Ramps,53.281729999999996,0.0,2,4,6,0,0,7,0,1,0,0,2,0,0,0
Pi Henge~2,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,Pi Henge,144.505369,0.0,4,0,10,12,0,20,5,1,4,0,0,0,0,0
Object Limits~2,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,Object Limits,33.842253,0.0,1,0,0,4,0,2,0,1,1,0,0,0,0,0
Pyramids are Strange~1,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,Pyramids are Strange,59.00002499999999,0.0,4,8,0,1,0,1,1,2,0,4,0,0,0,0
Boxes Obscure Spheres~1,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,Boxes Obscure Spheres,182.04217399999996,52.226865,9,12,10,0,5,11,1,3,3,0,0,3,0,3
Square Cross-Sections~1,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,Square Cross-Sections,69.57350000000002,0.0,3,4,4,0,0,6,0,1,0,1,1,1,0,0
9. Scaling Round Objects~1,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,9. Scaling Round Objects,83.45821400000001,0.0,2,0,3,15,0,4,0,1,0,0,0,1,1,0
45-Degree Rotations~2,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,45-Degree Rotations,47.63601300000001,0.0,5,8,0,0,0,0,0,1,0,0,4,0,0,1
4. Match Silhouettes~1,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,4. Match Silhouettes,101.89063799999998,48.304924,2,0,8,0,0,21,0,1,1,1,0,0,0,0
1. One Box~1,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,1. One Box,12.640931,47.102752,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,f56eef88a0f83f726712b0fecbc81552,e21640b4aea9349ad77d86d6017cb061,5. Removing Objects,35.87633599999999,0.0,2,0,0,0,0,1,0,1,0,1,0,0,1,0
3. Rotate a Pyramid~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,3. Rotate a Pyramid,37.574743000000005,0.0,1,8,7,0,0,0,0,1,0,1,0,0,0,0
Angled Silhouette~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,Angled Silhouette,52.078673,0.0,3,4,2,3,0,5,0,1,1,2,0,0,0,0
8. Combine 2 Ramps~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,8. Combine 2 Ramps,64.00809699999999,0.0,2,4,2,0,0,9,0,1,0,0,2,0,0,0
4. Match Silhouettes~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,4. Match Silhouettes,51.52361799999999,36.248095,2,0,5,0,0,0,4,1,1,1,0,0,0,0
7. Max 2 Boxes~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,7. Max 2 Boxes,52.774867,0.0,1,0,0,5,0,12,0,1,1,0,0,0,0,0
Warm Up~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,Warm Up,27.878926000000003,0.0,2,0,4,2,0,0,0,1,2,0,0,0,0,0
Pi Henge~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,Pi Henge,66.18932200000002,0.0,3,0,10,5,0,0,0,1,3,0,0,0,0,0
9. Scaling Round Objects~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,9. Scaling Round Objects,38.725776,0.0,2,0,1,5,0,0,0,1,0,0,0,1,1,0
1. One Box~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,1. One Box,43.921561999999994,0.0,1,0,16,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,5. Removing Objects,84.17931200000001,0.0,6,0,3,0,2,0,1,1,2,1,0,0,3,0
2. Separated Boxes~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,2. Separated Boxes,43.70862700000001,0.0,2,0,5,0,0,0,0,1,2,0,0,0,0,0
6. Stretch a Ramp~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,6. Stretch a Ramp,210.99559800000003,0.0,1,0,0,3,0,78,1,2,0,0,1,0,0,0
Pyramids are Strange~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,Pyramids are Strange,190.800934,30.230139,6,14,0,10,1,49,0,2,0,6,0,0,0,0
Boxes Obscure Spheres~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,Boxes Obscure Spheres,48.11703500000001,37.328507,4,4,4,0,0,9,0,1,1,0,0,2,0,1
Stranger Shapes~2,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,Stranger Shapes,239.73722,37.093796,2,6,24,8,0,51,0,4,0,2,0,0,0,0
Bird Fez~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,Bird Fez,114.67618399999999,0.0,3,2,6,2,0,19,0,1,1,0,0,0,1,1
Sugar Cones~1,c4374012b768c14df138b56f25018b58,e21640b4aea9349ad77d86d6017cb061,Sugar Cones,21.919542,0.0,2,4,1,0,0,0,0,1,0,0,0,0,2,0
Pyramids are Strange~1,caf081d70252877a1fdf2e72872355d0,e21640b4aea9349ad77d86d6017cb061,Pyramids are Strange,130.17458000000002,0.0,4,14,2,9,0,7,0,2,0,4,0,0,0,0
2. Separated Boxes~1,1870d7fdb0afbbdbc37c32e2a644239f,e21640b4aea9349ad77d86d6017cb061,2. Separated Boxes,67.673901,0.0,2,0,9,0,0,0,0,3,2,0,0,0,0,0
6. Stretch a Ramp~1,1870d7fdb0afbbdbc37c32e2a644239f,e21640b4aea9349ad77d86d6017cb061,6. Stretch a Ramp,251.10691400000002,123.53447,1,0,0,52,0,4,0,2,0,0,1,0,0,0
7. Max 2 Boxes~1,1870d7fdb0afbbdbc37c32e2a644239f,e21640b4aea9349ad77d86d6017cb061,7. Max 2 Boxes,23.071348,0.0,1,0,0,2,0,1,0,1,1,0,0,0,0,0
7. Max 2 Boxes~2,1870d7fdb0afbbdbc37c32e2a644239f,e21640b4aea9349ad77d86d6017cb061,7. Max 2 Boxes,103.013726,0.0,1,0,2,13,0,0,0,1,1,0,0,0,0,0
3. Rotate a Pyramid~1,1870d7fdb0afbbdbc37c32e2a644239f,e21640b4aea9349ad77d86d6017cb061,3. Rotate a Pyramid,176.99070400000005,0.0,1,48,0,0,0,0,0,3,0,1,0,0,0,0
4. Match Silhouettes~1,1870d7fdb0afbbdbc37c32e2a644239f,e21640b4aea9349ad77d86d6017cb061,4. Match Silhouettes,190.05031000000002,0.0,3,0,31,0,1,1,8,1,1,2,0,0,0,0
1. One Box~1,1870d7fdb0afbbdbc37c32e2a644239f,e21640b4aea9349ad77d86d6017cb061,1. One Box,129.102762,0.0,2,0,10,0,1,0,0,1,2,0,0,0,0,0
5. Removing Objects~1,1870d7fdb0afbbdbc37c32e2a644239f,e21640b4aea9349ad77d86d6017cb061,5. Removing Objects,306.070317,82.662786,4,0,20,0,2,8,0,1,2,1,0,0,1,0
5. Removing Objects~2,1870d7fdb0afbbdbc37c32e2a644239f,e21640b4aea9349ad77d86d6017cb061,5. Removing Objects,83.503637,0.0,2,0,2,0,0,0,0,1,0,1,0,0,1,0
2. Separated Boxes~1,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,2. Separated Boxes,68.01518000000003,0.0,2,0,15,0,0,2,0,1,2,0,0,0,0,0
6. Stretch a Ramp~1,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,6. Stretch a Ramp,64.34785,66.938983,1,0,0,2,0,13,0,1,0,0,1,0,0,0
7. Max 2 Boxes~1,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,7. Max 2 Boxes,58.540146,0.0,1,0,2,14,0,0,0,2,1,0,0,0,0,0
3. Rotate a Pyramid~1,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,3. Rotate a Pyramid,134.088913,57.983435,1,1,2,0,0,46,0,2,0,1,0,0,0,0
Bird Fez~1,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,Bird Fez,59.741935000000005,42.395334,3,2,6,1,0,2,0,1,1,0,0,0,1,1
8. Combine 2 Ramps~1,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,8. Combine 2 Ramps,53.182445,0.0,2,6,2,0,0,4,0,1,0,0,2,0,0,0
Pi Henge~3,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,Pi Henge,69.352651,0.0,3,0,2,5,0,2,0,1,3,0,0,0,0,0
Pyramids are Strange~1,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,Pyramids are Strange,158.19372799999996,42.926219,4,12,0,22,0,9,0,1,0,4,0,0,0,0
Square Cross-Sections~1,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,Square Cross-Sections,59.409780000000005,52.972463,3,4,6,0,0,1,0,1,0,1,1,1,0,0
9. Scaling Round Objects~1,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,9. Scaling Round Objects,230.2313749999999,53.650813,2,0,11,19,0,26,0,2,0,0,0,1,1,0
45-Degree Rotations~1,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,45-Degree Rotations,185.07437200000007,105.592568,5,16,12,0,0,11,0,1,0,0,4,0,0,1
4. Match Silhouettes~1,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,4. Match Silhouettes,247.00329799999997,152.47533500000003,2,0,13,0,0,66,0,2,1,1,0,0,0,0
1. One Box~1,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,1. One Box,137.07901599999997,57.102078,1,0,42,0,0,16,0,1,1,0,0,0,0,0
5. Removing Objects~1,91e46c07c7105f932dadf5e732bdf1d0,e21640b4aea9349ad77d86d6017cb061,5. Removing Objects,73.73812400000001,0.0,6,0,0,0,0,9,0,1,1,3,0,0,2,0
2. Separated Boxes~1,6cc3178b47d20716422c1c3f2c5fe96b,e21640b4aea9349ad77d86d6017cb061,2. Separated Boxes,71.71059499999998,0.0,2,0,5,0,0,0,0,3,2,0,0,0,0,0
6. Stretch a Ramp~2,6cc3178b47d20716422c1c3f2c5fe96b,e21640b4aea9349ad77d86d6017cb061,6. Stretch a Ramp,104.60095399999997,0.0,1,0,4,7,0,2,0,2,0,0,1,0,0,0
7. Max 2 Boxes~1,6cc3178b47d20716422c1c3f2c5fe96b,e21640b4aea9349ad77d86d6017cb061,7. Max 2 Boxes,20.305574999999997,0.0,1,0,0,2,0,0,0,1,1,0,0,0,0,0
3. Rotate a Pyramid~1,6cc3178b47d20716422c1c3f2c5fe96b,e21640b4aea9349ad77d86d6017cb061,3. Rotate a Pyramid,21.702599,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8. Combine 2 Ramps~1,6cc3178b47d20716422c1c3f2c5fe96b,e21640b4aea9349ad77d86d6017cb061,8. Combine 2 Ramps,62.737101999999986,0.0,3,10,4,0,0,3,0,2,0,0,3,0,0,0
Square Cross-Sections~1,6cc3178b47d20716422c1c3f2c5fe96b,e21640b4aea9349ad77d86d6017cb061,Square Cross-Sections,45.120701999999994,0.0,3,4,0,0,0,0,0,1,0,1,1,1,0,0
9. Scaling Round Objects~1,6cc3178b47d20716422c1c3f2c5fe96b,e21640b4aea9349ad77d86d6017cb061,9. Scaling Round Objects,149.56231300000002,0.0,4,0,10,6,0,0,0,2,0,0,0,1,3,0
4. Match Silhouettes~1,6cc3178b47d20716422c1c3f2c5fe96b,e21640b4aea9349ad77d86d6017cb061,4. Match Silhouettes,106.444913,0.0,5,0,2,0,0,3,0,2,2,3,0,0,0,0
1. One Box~1,6cc3178b47d20716422c1c3f2c5fe96b,e21640b4aea9349ad77d86d6017cb061,1. One Box,18.580683,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,6cc3178b47d20716422c1c3f2c5fe96b,e21640b4aea9349ad77d86d6017cb061,5. Removing Objects,398.434727,137.4627,21,0,5,0,16,9,0,9,4,11,0,0,6,0
2. Separated Boxes~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,2. Separated Boxes,35.800869,42.580135,2,0,3,0,0,1,0,1,2,0,0,0,0,0
6. Stretch a Ramp~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,6. Stretch a Ramp,26.016215000000003,0.0,1,0,0,2,0,2,0,1,0,0,1,0,0,0
7. Max 2 Boxes~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,7. Max 2 Boxes,17.843338999999997,0.0,1,0,0,2,0,0,0,1,1,0,0,0,0,0
3. Rotate a Pyramid~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,3. Rotate a Pyramid,21.787858999999997,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
Bird Fez~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,Bird Fez,101.01988100000001,0.0,3,2,5,4,0,6,0,1,1,0,0,0,1,1
8. Combine 2 Ramps~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,8. Combine 2 Ramps,42.18824900000001,0.0,2,4,2,0,0,3,0,1,0,0,2,0,0,0
Pi Henge~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,Pi Henge,79.982775,72.433404,3,0,8,5,0,8,0,1,3,0,0,0,0,0
Object Limits~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,Object Limits,198.213443,77.853432,3,0,0,16,2,7,4,3,3,0,0,0,0,0
Boxes Obscure Spheres~2,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,Boxes Obscure Spheres,107.89887799999998,142.549407,5,8,0,0,1,11,0,1,3,0,0,2,0,0
Square Cross-Sections~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,Square Cross-Sections,250.43630599999992,39.021036,5,10,4,0,2,31,0,3,0,1,1,1,1,1
9. Scaling Round Objects~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,9. Scaling Round Objects,101.193403,41.889307,2,0,5,4,0,3,0,2,0,0,0,1,1,0
45-Degree Rotations~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,45-Degree Rotations,167.994099,0.0,5,12,8,0,0,19,0,2,0,0,4,0,0,1
4. Match Silhouettes~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,4. Match Silhouettes,26.697782,50.447791,2,0,1,0,0,3,0,1,1,1,0,0,0,0
1. One Box~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,1. One Box,21.334002,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,c107fca5bfaacfb2acdb4f696d639741,e21640b4aea9349ad77d86d6017cb061,5. Removing Objects,339.4038049999999,47.868733,10,0,80,0,7,21,0,2,3,3,0,0,4,0
2. Separated Boxes~1,287866db18f943cf4cac87fc39e0eed2,e21640b4aea9349ad77d86d6017cb061,2. Separated Boxes,45.62207900000001,0.0,2,0,1,0,0,4,0,2,2,0,0,0,0,0
6. Stretch a Ramp~1,287866db18f943cf4cac87fc39e0eed2,e21640b4aea9349ad77d86d6017cb061,6. Stretch a Ramp,51.107369,0.0,2,0,1,10,1,2,0,1,0,0,2,0,0,0
7. Max 2 Boxes~1,287866db18f943cf4cac87fc39e0eed2,e21640b4aea9349ad77d86d6017cb061,7. Max 2 Boxes,40.807321,0.0,1,0,2,12,0,1,0,1,1,0,0,0,0,0
3. Rotate a Pyramid~1,287866db18f943cf4cac87fc39e0eed2,e21640b4aea9349ad77d86d6017cb061,3. Rotate a Pyramid,121.44684299999997,0.0,1,9,6,0,0,8,0,3,0,1,0,0,0,0
8. Combine 2 Ramps~1,287866db18f943cf4cac87fc39e0eed2,e21640b4aea9349ad77d86d6017cb061,8. Combine 2 Ramps,89.59038399999997,0.0,2,8,4,0,0,8,0,2,0,0,2,0,0,0
9. Scaling Round Objects~1,287866db18f943cf4cac87fc39e0eed2,e21640b4aea9349ad77d86d6017cb061,9. Scaling Round Objects,88.81646500000001,0.0,2,0,3,7,0,5,0,2,0,0,0,1,1,0
4. Match Silhouettes~1,287866db18f943cf4cac87fc39e0eed2,e21640b4aea9349ad77d86d6017cb061,4. Match Silhouettes,95.796568,52.606837,4,0,3,0,2,5,2,2,2,2,0,0,0,0
1. One Box~1,287866db18f943cf4cac87fc39e0eed2,e21640b4aea9349ad77d86d6017cb061,1. One Box,77.79662599999996,0.0,1,0,13,0,0,12,0,1,1,0,0,0,0,0
5. Removing Objects~1,287866db18f943cf4cac87fc39e0eed2,e21640b4aea9349ad77d86d6017cb061,5. Removing Objects,304.3815879999999,264.587006,7,0,18,0,3,6,0,5,1,4,0,0,2,0
2. Separated Boxes~1,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,2. Separated Boxes,35.596407,0.0,2,0,1,0,0,2,0,2,2,0,0,0,0,0
2. Separated Boxes~2,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,2. Separated Boxes,29.772206999999998,0.0,2,0,1,0,0,2,0,1,2,0,0,0,0,0
2. Separated Boxes~3,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,2. Separated Boxes,16.933132,0.0,2,0,1,0,0,0,0,1,2,0,0,0,0,0
6. Stretch a Ramp~1,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,6. Stretch a Ramp,104.063177,0.0,1,0,4,5,0,28,0,1,0,0,1,0,0,0
6. Stretch a Ramp~2,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,6. Stretch a Ramp,60.75127399999998,0.0,1,0,2,2,0,13,0,2,0,0,1,0,0,0
6. Stretch a Ramp~3,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,6. Stretch a Ramp,24.442722999999994,0.0,1,0,1,2,0,6,0,1,0,0,1,0,0,0
7. Max 2 Boxes~1,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,7. Max 2 Boxes,25.812890999999997,0.0,1,0,2,2,0,2,0,1,1,0,0,0,0,0
7. Max 2 Boxes~2,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,7. Max 2 Boxes,31.837439,0.0,1,0,2,2,0,0,0,1,1,0,0,0,0,0
7. Max 2 Boxes~3,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,7. Max 2 Boxes,24.637359,0.0,1,0,4,2,0,0,0,1,1,0,0,0,0,0
3. Rotate a Pyramid~1,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,3. Rotate a Pyramid,49.246905999999996,0.0,1,9,0,0,0,2,0,1,0,1,0,0,0,0
3. Rotate a Pyramid~2,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,3. Rotate a Pyramid,35.567826000000004,0.0,1,1,0,0,0,0,0,2,0,1,0,0,0,0
3. Rotate a Pyramid~3,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,3. Rotate a Pyramid,13.357264,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8. Combine 2 Ramps~1,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,8. Combine 2 Ramps,44.569962999999994,0.0,2,4,4,0,0,6,0,1,0,0,2,0,0,0
8. Combine 2 Ramps~2,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,8. Combine 2 Ramps,38.440830000000005,0.0,2,6,2,0,0,0,0,1,0,0,2,0,0,0
8. Combine 2 Ramps~3,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,8. Combine 2 Ramps,25.098967000000002,0.0,2,4,2,0,0,0,0,1,0,0,2,0,0,0
Square Cross-Sections~1,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,Square Cross-Sections,335.08946499999996,0.0,8,10,7,2,0,40,3,2,2,2,2,2,0,0
9. Scaling Round Objects~1,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,9. Scaling Round Objects,500.2519240000001,0.0,4,0,23,17,0,95,3,3,0,0,0,2,2,0
9. Scaling Round Objects~2,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,9. Scaling Round Objects,338.3690610000001,0.0,5,0,11,11,0,96,7,2,0,0,0,3,2,0
9. Scaling Round Objects~3,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,9. Scaling Round Objects,32.551649,0.0,2,0,3,2,0,3,0,1,0,0,0,1,1,0
4. Match Silhouettes~1,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,4. Match Silhouettes,232.27485299999995,0.0,4,0,21,0,0,39,2,2,2,2,0,0,0,0
4. Match Silhouettes~2,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,4. Match Silhouettes,123.686273,0.0,2,0,11,0,0,34,0,1,1,1,0,0,0,0
4. Match Silhouettes~3,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,4. Match Silhouettes,52.22105400000001,0.0,2,0,7,0,0,15,0,2,1,1,0,0,0,0
1. One Box~1,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,1. One Box,52.85022300000001,0.0,1,0,5,0,0,2,0,1,1,0,0,0,0,0
1. One Box~2,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,1. One Box,22.507821,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1. One Box~3,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,1. One Box,15.005021,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,5. Removing Objects,108.32626299999997,0.0,4,0,0,0,0,12,2,1,1,1,0,0,2,0
5. Removing Objects~2,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,5. Removing Objects,42.76902700000001,0.0,2,0,2,0,0,10,0,1,0,1,0,0,1,0
5. Removing Objects~3,47813ad0c16e58f98f9c9b049195600b,e21640b4aea9349ad77d86d6017cb061,5. Removing Objects,15.521889000000002,0.0,2,0,0,0,0,0,0,1,0,1,0,0,1,0
